id,Fecha de nacimiento,tipo cliente,Factura online,Antigüedad Equipo,Plan de datos,facturación,mora,Fecha inicio contrato,minutos,resultado
14560,1962-06-30 20:38:28.681,1,0,40,1,237802,0,2016-06-06 15:55:23.675,1225,0
14562,1960-10-31 16:17:40.310,3,1,11,1,272879,1,2017-04-04 05:01:15.922,1645,0
14563,1954-02-07 19:22:02.491,2,1,25,1,284809,40,2018-02-02 10:11:45.320,1144,1
14564,1958-08-24 20:09:28.480,1,1,8,1,402948,57,2017-12-26 18:49:53.331,2088,0
14565,1953-07-05 13:49:58.891,1,1,19,0,172180,0,2016-05-29 00:00:18.134,870,0
14566,1964-05-07 10:24:53.544,3,0,39,1,322176,9,2016-12-17 22:24:26.395,902,0
14567,1952-01-04 19:05:25.862,3,0,43,1,234799,35,2018-03-27 21:38:03.335,476,0
14568,1956-04-21 19:34:24.664,2,0,45,1,318433,32,2018-04-30 07:19:22.272,706,0
14570,1960-04-23 19:29:50.983,2,0,44,1,296593,43,2017-09-01 19:18:00.439,1409,0
14571,1959-03-24 08:47:48.290,1,1,10,1,58155,0,2016-10-01 22:45:55.131,344,0
14573,1958-04-06 17:46:57.187,3,0,43,1,113398,0,2015-12-22 13:22:08.049,352,0
14575,1959-03-23 08:34:22.874,3,0,32,1,217797,1,2017-01-08 19:47:52.691,476,0
14576,1956-11-23 09:41:22.264,2,1,13,1,215317,46,2018-07-01 14:20:15.842,643,0
14579,1958-08-09 07:50:30.550,2,1,13,0,158570,87,2017-10-18 05:26:17.332,265,0
14580,1960-08-15 22:23:59.694,2,0,35,1,371486,0,2015-08-13 17:19:10.644,1766,0
14581,1964-06-18 14:42:19.130,3,1,10,1,160023,0,2015-06-07 04:50:37.123,1008,0
14582,1954-11-15 13:06:41.254,2,0,40,1,89854,35,2018-07-12 11:35:33.400,447,0
14585,1958-09-09 13:26:12.087,2,1,9,0,326604,0,2016-05-28 00:34:19.693,731,0
14586,1956-10-27 16:56:38.868,1,1,14,1,236199,37,2017-08-15 01:53:46.693,1102,0
14588,1954-10-31 00:36:03.701,1,0,37,1,53158,5,2017-02-22 19:36:36.454,246,0
14590,1954-04-27 13:56:36.048,1,0,47,1,264063,0,2016-03-05 05:10:02.983,1285,0
14592,1954-08-10 13:37:43.493,1,1,5,1,183226,0,2016-08-17 17:46:54.685,603,0
14594,1949-01-26 00:37:43.629,2,0,41,1,168372,29,2017-03-19 21:38:07.265,684,1
14596,1963-10-24 01:09:32.602,3,0,43,1,329469,79,2018-01-01 11:35:16.914,1268,0
14597,1953-03-22 16:57:56.456,2,1,6,1,400834,38,2018-04-11 13:53:29.417,1426,1
14599,1957-10-15 08:18:51.033,3,0,29,1,190821,0,2015-09-05 21:17:59.742,398,0
14602,1955-09-03 05:08:28.478,1,0,41,1,259966,0,2016-07-31 08:59:57.449,1286,0
14605,1961-10-11 21:24:30.436,2,1,13,1,414048,43,2017-08-27 01:31:53.554,1294,1
14606,1956-05-07 18:42:04.442,1,0,44,1,342230,0,2015-12-19 15:05:34.175,1313,0
14609,1946-02-27 01:53:52.767,2,0,27,1,220817,14,2017-09-09 23:13:52.338,863,1
14611,1953-02-25 20:39:01.950,1,0,44,1,447485,0,2015-08-20 11:43:47.494,1498,1
14614,1962-02-23 13:18:23.549,1,0,14,1,270892,30,2016-09-03 07:34:51.727,444,1
14615,1956-08-27 17:27:30.868,1,0,35,1,230399,56,2018-01-05 17:32:06.398,609,0
14617,1961-04-04 12:54:37.701,1,0,42,1,333685,41,2018-04-03 13:38:25.272,1632,0
14619,1962-03-25 17:18:32.807,1,0,36,1,155989,0,2014-12-04 18:24:31.801,205,0
14621,1944-07-16 20:58:46.369,2,1,12,0,277715,0,2016-04-07 02:03:52.703,1425,1
14626,1956-09-13 00:38:29.343,2,0,46,1,280711,34,2017-09-16 00:11:49.711,700,0
14627,1960-07-24 17:00:26.993,1,0,38,1,367637,3,2017-03-27 07:24:54.345,1609,0
14628,1956-04-27 07:31:43.910,2,0,40,1,182545,34,2017-08-06 03:23:13.529,627,0
14632,1962-03-12 20:47:22.548,2,0,46,1,307869,40,2017-11-12 16:57:45.280,518,0
14633,1957-07-13 17:37:02.058,3,0,43,1,300764,0,2016-05-27 08:39:47.498,1246,0
14635,1958-06-12 05:35:55.128,2,1,16,0,519542,0,2016-06-07 11:45:11.564,1957,1
14639,1949-12-16 22:23:59.766,1,1,3,1,206546,32,2017-08-09 03:24:05.918,1509,0
14640,1956-02-12 19:38:10.044,3,0,44,1,206272,0,2015-11-14 21:01:02.016,809,0
14643,1959-06-03 11:38:11.961,2,0,45,1,324548,61,2017-09-22 02:21:02.394,1208,0
14646,1950-11-08 15:13:04.694,2,1,3,0,189301,0,2015-07-01 03:29:51.149,553,0
14648,1960-03-09 07:06:34.712,3,0,36,1,379173,60,2017-12-01 00:29:10.579,2032,1
14650,1960-03-17 07:00:12.211,1,0,35,1,321054,0,2015-03-09 05:06:03.966,1426,0
14653,1954-07-17 04:33:02.790,1,1,22,0,268972,54,2018-01-21 13:44:51.858,1623,1
14654,1962-01-19 04:24:54.623,1,1,15,0,288883,10,2017-02-20 23:18:35.332,1171,0
14655,1956-04-03 14:13:24.278,1,1,14,1,348636,0,2016-10-16 15:31:37.963,1987,0
14658,1966-04-15 22:27:51.650,2,0,30,1,391937,33,2017-08-09 20:44:47.934,1248,0
14662,1948-10-23 13:19:36.770,1,0,21,1,385613,0,2016-01-25 14:08:06.839,1858,1
14663,1962-10-29 07:02:35.801,1,0,21,1,287356,2,2017-04-12 17:15:17.494,1593,0
14665,1956-04-12 12:49:59.990,2,1,11,1,322586,5,2017-05-23 07:38:33.605,1554,0
14666,1963-10-23 07:13:22.350,1,0,30,1,238227,29,2016-11-07 12:34:27.216,662,0
14667,1962-04-01 21:26:27.995,1,1,8,1,17374,105,2018-01-04 17:24:11.207,174,0
14670,1965-12-04 20:20:48.570,2,1,17,0,322335,30,2017-05-09 23:14:05.227,1217,1
14671,1959-10-31 18:44:35.950,2,0,44,1,289494,0,2016-04-12 12:47:43.682,204,0
14675,1961-05-25 01:43:34.285,3,1,12,1,72316,39,2017-08-10 16:38:29.884,521,0
14676,1956-11-03 09:36:27.192,2,1,18,1,404054,0,2016-01-20 19:13:40.249,1549,1
14677,1960-08-03 09:57:22.679,1,0,46,1,318673,0,2016-04-16 01:51:39.809,2002,0
14684,1955-11-03 22:03:53.463,1,1,18,1,237201,2,2017-04-04 18:15:57.827,6952,0
14687,1960-03-20 20:46:29.095,1,0,46,1,295202,1,2017-08-17 21:27:14.967,1000,0
14688,1950-06-08 07:08:24.817,2,1,14,1,403085,28,2016-12-29 00:15:19.899,11974,1
14691,1965-04-10 15:13:52.759,1,0,40,1,238603,54,2018-01-25 01:59:21.918,342,0
14694,1949-05-21 18:12:37.836,3,0,45,1,76109,22,2016-12-06 22:19:45.551,235,1
14698,1954-01-08 05:48:11.739,2,1,3,0,316371,0,2016-01-29 21:37:58.686,1681,1
14699,1959-02-04 23:56:14.618,2,1,8,1,318744,0,2016-10-15 07:36:53.181,1469,0
14702,1960-12-21 12:02:16.366,2,1,10,1,263482,17,2017-08-13 07:41:23.686,1154,0
14704,1952-11-27 13:24:58.056,1,0,37,1,431771,43,2017-09-12 01:09:58.144,1644,0
14705,1951-02-08 06:10:35.933,2,0,39,1,355398,33,2017-09-28 12:58:48.754,710,1
14706,1956-01-05 22:13:02.188,2,0,43,1,240704,44,2018-10-14 07:29:17.190,1458,0
14707,1958-12-10 01:35:28.009,1,0,42,1,252300,0,2016-08-08 13:33:18.231,1333,0
14708,1956-07-20 04:25:22.442,1,0,46,1,413646,38,2017-09-08 06:30:54.047,1505,0
14710,1957-10-03 12:02:29.015,2,1,14,1,248560,22,2016-12-02 22:35:11.161,666,1
14711,1961-06-21 05:18:13.472,1,1,12,1,198122,67,2017-08-05 04:10:21.913,1056,0
14714,1964-04-18 12:25:29.618,1,1,7,0,75161,29,2017-07-20 13:51:42.871,1143,0
14715,1956-04-24 04:42:56.649,1,0,31,1,272293,0,2016-07-15 06:58:31.048,1008,0
14717,1956-07-11 07:36:15.527,2,1,17,1,350735,8,2016-12-25 09:31:10.694,1644,1
14718,1955-12-12 04:25:37.739,2,0,27,1,441104,13,2016-12-24 18:29:44.718,1506,0
14719,1953-11-07 07:53:25.472,1,1,3,0,193255,10,2017-02-14 07:53:44.387,770,0
14720,1969-08-03 20:25:16.093,1,0,43,1,365056,0,2016-06-09 10:10:06.321,1489,0
14721,1955-04-03 13:52:55.163,1,0,33,1,189248,0,2016-06-06 06:38:07.431,1361,0
14725,1962-07-06 08:59:55.816,1,1,13,0,269493,9,2017-05-27 13:26:50.185,1353,0
14727,1959-09-12 23:14:27.780,2,0,41,1,140697,0,2015-01-12 12:03:00.641,167,0
14728,1951-12-18 17:35:44.405,1,0,38,1,310883,48,2018-02-06 19:14:04.939,1470,1
14729,1964-10-03 22:05:59.580,1,1,2,0,356360,6,2016-10-26 22:32:57.942,387,0
14732,1956-02-25 10:48:19.581,2,0,44,1,521618,31,2017-06-07 06:15:12.514,1490,1
14733,1950-04-04 11:19:34.061,2,0,45,1,118881,11,2017-02-28 22:06:07.665,210,0
14734,1963-05-21 05:45:43.411,1,0,41,1,281085,0,2016-06-11 01:38:58.976,842,0
14736,1953-01-05 12:31:01.649,1,0,43,1,190622,55,2018-01-19 21:19:13.769,905,1
14738,1952-11-24 15:14:49.936,2,1,2,1,293964,2,2017-02-26 00:30:32.656,959,1
14742,1959-05-08 03:09:20.620,1,0,40,1,204895,0,2016-04-29 00:31:55.457,1462,1
14746,1958-07-31 23:15:24.270,1,0,34,1,143402,0,2014-03-09 11:47:36.888,1346,0
14753,1958-09-22 23:05:13.605,1,1,13,0,70394,35,2017-09-13 00:02:11.100,498,0
14755,1959-10-22 13:09:30.225,1,0,40,1,377704,1,2017-06-04 16:06:42.071,2219,0
14756,1954-08-04 07:17:20.502,2,0,44,1,324409,0,2015-05-31 06:06:49.241,1499,1
14759,1953-11-06 04:11:44.202,2,1,8,0,285247,42,2017-12-05 07:22:02.165,1245,0
14761,1959-03-15 20:08:48.028,1,1,3,1,176013,0,2015-12-26 14:05:37.077,1606,0
14763,1957-09-27 07:12:27.496,1,0,31,1,333991,31,2017-11-02 08:50:30.286,1293,0
14764,1959-04-01 17:58:39.317,1,0,46,1,368803,63,2017-12-03 06:32:20.707,1140,0
14765,1960-05-11 06:50:41.976,3,1,2,1,142669,0,2016-02-05 19:06:22.388,807,1
14767,1958-10-16 10:24:42.786,2,0,30,1,327666,42,2018-06-15 18:21:44.001,1394,0
14768,1950-07-21 01:52:49.092,2,1,7,1,201705,28,2017-07-19 22:48:19.752,866,1
14770,1952-10-07 11:19:21.657,3,1,15,1,240766,20,2017-02-08 20:32:32.157,596,1
14772,1956-01-07 16:51:37.629,1,0,36,1,290786,0,2016-11-22 06:15:03.477,1235,0
14773,1959-03-16 11:51:33.525,3,1,4,1,221535,54,2017-10-22 10:33:45.233,870,0
14774,1956-03-03 18:10:41.712,2,0,37,1,269039,25,2016-11-24 00:02:02.453,508,0
14775,1956-03-27 00:38:08.541,2,0,45,1,311453,34,2017-08-23 11:41:48.847,1254,0
14780,1962-12-30 07:09:44.330,1,1,9,1,173728,0,2014-11-23 14:50:01.255,889,0
14782,1959-05-04 12:31:01.071,1,1,8,1,156761,0,2014-12-02 00:24:52.776,607,0
14783,1959-08-07 20:39:53.671,1,1,3,0,257323,0,2016-07-05 11:55:11.364,1018,0
14784,1955-09-14 15:33:14.122,2,0,43,1,343630,38,2017-12-08 05:35:37.720,1797,0
14785,1963-01-30 07:57:04.762,1,0,5,1,335688,0,2016-08-09 03:59:33.472,1119,0
14786,1964-11-27 15:42:27.754,2,0,41,1,193800,17,2016-09-29 13:20:23.812,340,0
14787,1955-03-01 14:39:54.870,1,0,42,1,259816,0,2016-06-14 16:00:33.480,530,0
14789,1955-03-27 05:37:40.254,1,1,5,1,275918,0,2014-11-04 22:58:12.215,697,0
14790,1951-07-15 00:39:07.178,2,0,39,1,424401,0,2016-03-09 14:31:33.408,845,1
14793,1958-03-09 20:57:16.649,2,1,20,0,216336,0,2016-07-22 14:13:46.083,1104,0
14794,1959-08-03 03:59:25.180,2,1,8,1,284141,47,2017-09-04 02:42:16.493,1339,0
14797,1968-09-06 17:46:30.045,2,0,38,1,355991,30,2017-06-21 04:53:26.446,1785,0
14800,1964-11-12 14:53:24.330,2,0,35,1,356891,48,2017-10-08 13:07:07.703,1813,0
14801,1961-07-11 10:53:44.934,2,1,11,1,361197,14,2016-08-26 23:38:04.060,1363,0
14802,1953-07-20 08:18:55.994,1,1,8,0,335123,0,2016-03-07 20:34:44.677,1611,0
14805,1955-04-13 01:03:45.030,2,0,47,1,466765,30,2017-06-06 02:21:12.615,1503,1
14806,1962-05-14 09:13:12.883,3,1,5,1,299184,0,2016-02-02 01:36:14.831,1476,0
14807,1967-08-20 10:40:42.054,1,1,6,1,90288,0,2016-07-14 08:38:35.484,322,0
14808,1960-05-14 16:23:07.872,2,1,9,0,238180,0,2015-11-20 15:10:59.172,1726,0
14811,1956-06-08 05:18:01.426,3,1,16,1,86710,0,2016-05-15 04:29:56.710,202,0
14813,1957-04-20 09:58:18.330,2,1,5,1,233863,0,2015-10-17 21:51:57.457,1348,0
14814,1963-01-15 10:58:21.852,2,0,47,1,485422,38,2017-08-11 04:19:15.074,1439,0
14816,1959-01-25 08:49:38.209,1,0,32,1,335884,40,2018-08-29 00:59:04.713,1593,0
14819,1955-02-13 18:08:14.247,2,1,21,1,214946,39,2018-01-31 00:11:45.763,1012,1
14824,1957-07-14 09:32:52.309,1,0,39,1,159223,0,2016-02-03 19:29:43.475,714,0
14828,1956-05-09 09:02:00.756,1,0,47,1,173949,48,2017-12-29 18:46:50.310,733,0
14829,1953-05-31 09:39:22.902,1,0,37,1,156494,35,2017-12-31 06:43:46.189,911,0
14831,1957-01-14 16:26:02.203,1,1,4,1,329286,0,2015-06-30 11:05:17.242,928,0
14832,1960-09-21 09:01:20.756,1,1,5,1,95276,46,2018-03-25 04:26:08.628,134,0
14835,1951-08-23 10:13:11.935,1,0,47,1,325950,0,2015-06-08 17:00:25.552,2008,0
14836,1959-05-20 02:21:11.816,2,1,17,1,253138,0,2015-06-27 16:54:11.542,1576,0
14837,1955-06-09 10:33:04.356,2,1,5,1,477161,50,2017-10-11 19:17:03.320,2561,1
14839,1966-05-17 15:10:30.958,3,0,37,1,254756,1,2017-06-23 15:37:54.769,1040,0
14840,1947-11-13 23:51:43.072,2,0,30,1,277746,37,2017-09-16 19:05:09.574,1562,0
14841,1956-10-06 17:33:02.517,2,1,23,1,414620,9,2016-11-22 15:35:37.242,2449,0
14843,1953-06-05 13:37:31.913,2,1,8,1,175047,0,2016-02-24 01:14:52.377,288,0
14844,1956-06-21 01:54:06.872,1,1,5,1,354321,31,2017-12-02 21:41:37.093,1057,0
14847,1954-10-04 07:01:30.927,2,1,6,0,303586,80,2017-12-06 20:33:25.796,731,1
14848,1959-07-27 17:31:34.614,2,0,45,1,287139,1,2017-06-17 10:41:50.315,921,0
14850,1955-04-29 07:45:13.349,1,0,46,1,390184,1,2017-05-31 15:04:10.303,1901,0
14851,1966-01-30 16:07:41.409,2,1,11,1,445756,0,2016-10-28 04:47:17.503,2108,1
14853,1952-09-21 07:54:25.558,1,1,12,1,337591,30,2017-06-24 08:40:09.425,1866,1
14855,1960-04-29 04:31:39.275,1,0,46,1,383013,30,2016-12-17 03:59:23.993,1518,1
14856,1960-11-06 23:02:50.998,2,1,6,0,168192,0,2016-04-24 04:08:12.451,810,0
14860,1951-10-13 11:20:04.940,3,1,4,0,285067,2,2016-10-15 17:00:15.338,1670,0
14861,1957-06-24 14:45:53.726,1,1,16,1,119859,0,2016-01-22 03:42:29.241,717,0
14862,1952-10-11 04:01:33.718,2,1,18,1,143309,52,2017-10-09 09:55:28.711,1108,0
14863,1958-11-14 13:06:25.799,3,1,4,1,335139,7,2017-03-04 20:00:50.666,1130,1
14865,1954-11-10 14:21:46.793,1,0,44,1,227903,15,2016-11-20 12:34:26.706,382,0
14868,1950-04-24 12:55:20.412,1,0,40,1,271539,0,2014-09-11 21:32:30.612,1544,0
14872,1961-01-28 00:08:46.395,2,0,36,1,122687,48,2017-07-19 15:42:41.201,652,0
14874,1962-05-04 01:11:49.325,3,0,35,1,369267,0,2016-04-19 01:47:19.603,2241,0
14877,1949-03-23 00:27:31.916,1,0,45,1,468034,31,2017-05-01 15:51:03.117,2170,1
14878,1960-08-27 07:43:52.047,1,0,40,1,239432,0,2016-01-05 20:25:43.140,843,0
14879,1953-12-05 02:25:35.402,1,0,44,1,228045,32,2017-07-26 04:17:27.035,1153,0
14881,1962-03-18 15:11:08.292,3,0,43,1,197855,0,2016-03-17 01:09:24.438,713,0
14885,1957-01-06 02:10:27.585,2,1,7,1,326402,31,2017-10-10 23:56:44.252,1620,0
14889,1963-06-22 13:07:02.966,2,1,7,1,237545,0,2016-11-26 11:15:46.327,1190,0
14890,1955-08-13 14:33:18.014,1,1,8,0,308248,29,2016-11-20 07:10:14.816,1705,1
14891,1963-02-08 09:28:46.616,1,1,7,1,273616,42,2017-11-12 07:26:51.216,1030,0
14895,1956-02-04 02:45:17.462,1,0,38,1,309606,0,2016-08-25 14:22:23.985,2370,0
14896,1961-07-07 14:44:40.325,1,0,44,1,177027,23,2017-02-05 09:04:45.704,411,0
14897,1949-10-10 18:50:23.652,2,1,29,1,124161,0,2015-09-13 15:31:16.736,679,0
14898,1957-04-13 08:28:28.247,2,0,44,1,395182,0,2016-03-07 17:25:35.306,1887,0
14899,1951-02-03 23:21:43.459,1,1,21,1,244932,52,2017-11-19 22:02:35.913,723,0
14905,1950-08-01 10:21:12.489,1,0,24,1,493159,8,2016-12-30 02:59:04.233,14103,1
14909,1966-01-08 00:45:27.716,1,1,17,1,178903,0,2014-10-28 08:43:50.808,375,0
14910,1964-01-31 12:54:26.534,2,1,6,1,167406,0,2015-04-13 19:13:52.039,1222,1
14911,1963-09-16 23:12:35.620,2,0,40,1,310923,56,2017-08-10 23:47:13.807,1770,0
14912,1971-10-25 12:26:56.849,1,1,12,1,301154,0,2016-11-19 16:54:15.498,1510,0
14915,1957-11-23 14:58:20.217,2,0,39,1,420876,0,2016-08-09 00:49:50.129,1390,1
14917,1963-07-06 02:33:02.265,1,0,32,1,143839,1,2017-04-08 00:54:27.857,1293,0
14918,1958-12-24 17:03:56.463,1,0,40,1,357012,29,2017-02-04 20:59:26.053,2076,1
14920,1958-03-31 00:33:14.972,2,0,33,1,188115,27,2017-01-25 18:32:27.719,719,1
14921,1964-04-13 12:44:35.482,3,1,6,1,292285,1,2017-05-21 11:42:19.506,835,0
14922,1963-09-23 21:41:31.177,2,1,11,1,338516,0,2016-04-29 06:32:29.165,1277,1
14924,1962-04-28 07:45:47.896,1,1,7,1,244676,52,2018-01-17 01:00:48.662,500,0
14925,1966-01-26 04:29:16.722,2,0,39,1,324543,0,2014-12-14 18:13:07.299,1669,0
14926,1965-03-31 19:31:18.695,2,1,11,1,369392,42,2017-09-05 15:31:25.053,1720,0
14928,1964-05-01 02:14:00.016,2,1,3,1,392858,50,2017-08-16 11:06:27.241,2022,0
14929,1957-12-26 22:40:03.411,2,0,31,1,347938,0,2016-03-31 19:50:13.561,1035,0
14930,1960-04-05 02:16:19.483,1,1,20,0,486025,3,2016-12-30 04:27:35.838,1227,0
14931,1955-05-15 07:06:13.704,1,0,41,1,387005,0,2016-06-29 17:35:16.754,1575,0
14932,1955-03-03 23:16:47.969,1,0,37,1,187004,0,2016-05-26 17:36:29.511,346,0
14934,1961-09-28 23:05:01.795,1,1,12,1,180054,0,2016-10-15 18:21:48.706,373,0
14935,1952-12-02 00:08:46.603,1,0,38,1,313693,0,2016-09-04 20:55:47.117,1315,0
14936,1955-11-21 07:55:23.421,2,1,12,1,168240,0,2016-07-16 12:45:58.056,228,0
14939,1956-07-06 22:22:54.049,1,1,16,1,384971,2,2017-06-15 17:20:40.318,1156,0
14941,1954-04-15 14:32:08.936,2,1,9,0,148387,0,2016-02-25 04:01:09.534,1124,1
14943,1960-06-28 05:32:09.547,2,0,38,1,226779,0,2016-08-03 06:18:27.538,755,0
14946,1964-06-10 13:07:33.366,2,1,15,1,255145,0,2016-05-28 08:39:45.291,757,0
14948,1956-03-20 07:05:03.473,1,1,11,1,214955,63,2018-01-15 20:06:10.218,980,1
14950,1962-08-09 08:40:14.548,1,1,19,0,338076,0,2016-09-19 18:18:14.779,1814,0
14951,1952-10-03 16:12:00.780,2,1,7,1,377578,38,2017-11-09 14:10:31.955,847,0
14952,1949-11-12 04:34:39.163,2,1,2,1,209392,31,2017-10-07 05:21:54.624,828,0
14953,1957-10-01 01:35:38.547,1,1,4,1,265319,0,2016-02-02 15:14:04.707,1564,0
14954,1956-07-11 17:11:41.235,1,1,10,1,320708,0,2016-10-22 07:53:59.130,2068,0
14955,1955-07-16 19:41:48.713,1,0,45,1,376859,8,2017-01-25 18:20:28.656,1269,0
14957,1961-10-25 14:43:13.660,2,1,10,0,147348,0,2016-11-08 14:39:44.508,173,0
14958,1946-11-24 16:57:35.751,2,1,20,0,491449,0,2016-05-03 16:24:20.039,2261,1
14959,1958-08-02 11:41:55.717,1,1,7,1,375722,56,2017-12-13 21:50:19.361,1696,0
14960,1959-04-08 07:05:01.883,1,1,3,1,348903,0,2015-11-04 23:49:57.130,2344,0
14961,1957-04-12 11:00:41.077,3,0,38,1,153721,1,2017-02-24 04:11:29.341,457,0
14964,1959-12-12 03:54:01.186,2,0,43,1,156984,0,2016-10-13 21:43:20.722,454,0
14966,1954-06-06 08:31:10.517,1,0,46,1,249844,0,2014-12-17 09:10:27.620,1476,1
14967,1955-09-09 17:29:20.774,1,0,39,1,254253,0,2016-08-09 23:55:23.574,1666,0
14971,1962-10-20 07:25:52.225,1,1,9,0,485966,71,2018-07-25 04:27:49.451,1512,1
14974,1959-11-27 16:02:49.361,3,1,13,0,250219,38,2017-12-11 06:36:38.407,555,0
14976,1954-04-07 09:45:06.123,2,0,41,1,244463,0,2014-10-15 09:32:43.202,683,0
14977,1948-12-02 15:46:43.541,2,0,43,1,114157,5,2016-10-30 03:12:24.125,1047,0
14978,1956-08-26 00:04:34.057,2,0,41,1,161563,0,2016-02-21 04:10:56.314,926,0
14979,1951-12-04 11:39:07.873,2,0,8,1,282586,33,2017-10-19 22:34:28.978,981,0
14981,1953-08-16 22:41:18.524,3,1,5,1,247963,1,2017-06-29 05:35:46.499,1119,0
14982,1961-02-03 06:40:40.035,1,1,17,0,139160,0,2016-09-07 15:34:53.774,918,0
14983,1969-11-10 05:01:24.059,2,1,8,1,302816,16,2017-06-12 14:59:55.650,1369,0
14984,1960-07-09 17:36:02.590,1,0,39,1,305647,14,2017-06-08 07:23:30.711,1064,0
14986,1946-02-24 01:24:29.100,2,0,37,1,355264,53,2018-01-14 21:18:36.584,1780,1
14988,1959-08-26 16:43:25.225,2,1,17,0,299730,39,2018-03-18 17:26:49.691,819,0
14992,1957-05-01 04:47:31.459,2,1,14,1,191001,31,2017-08-17 16:35:50.900,954,0
14995,1959-07-07 14:10:11.917,1,0,36,1,363745,13,2017-02-24 06:54:09.324,2049,0
14998,1956-11-11 08:31:40.512,1,1,15,1,311032,15,2017-07-20 06:36:01.647,1687,0
14999,1961-10-06 15:01:26.960,1,1,8,1,241344,8,2017-02-19 03:22:54.448,1694,0
15001,1956-10-29 04:54:56.083,1,1,14,1,307138,0,2015-03-08 12:58:13.318,1509,0
15002,1958-06-24 23:36:31.116,3,1,8,1,304749,25,2017-03-02 07:22:39.159,769,1
15003,1951-02-04 23:37:05.669,3,0,33,1,235103,0,2016-12-23 03:51:45.446,438,0
15004,1951-09-13 10:30:10.907,1,1,3,1,283091,42,2018-07-14 07:27:59.247,994,0
15005,1959-07-03 05:47:12.646,1,0,36,1,306572,9,2017-07-21 15:37:05.820,962,0
15009,1950-12-29 13:52:33.987,1,0,39,1,312144,54,2018-05-06 16:49:28.056,1775,0
15011,1953-01-16 23:08:49.845,2,1,6,0,208917,42,2017-12-13 11:21:33.453,218,0
15012,1959-09-20 21:00:41.820,2,0,31,1,293572,0,2016-01-22 11:51:05.106,799,0
15014,1960-05-18 03:08:19.161,1,1,10,1,325117,0,2015-12-09 22:33:50.969,1685,0
15016,1963-07-06 19:21:28.253,2,1,6,1,254787,0,2015-11-05 19:51:49.792,1586,0
15017,1959-02-24 04:33:16.836,2,0,41,1,210486,0,2017-01-01 02:12:15.478,1507,0
15018,1960-01-21 01:27:05.682,1,1,20,1,260217,32,2017-12-26 11:20:00.668,1324,0
15022,1947-05-21 17:05:43.565,2,0,42,1,183347,0,2016-02-18 08:36:36.966,1807,1
15023,1957-03-02 10:13:52.310,1,1,6,0,342411,0,2016-06-09 22:46:05.239,756,0
15024,1966-01-16 06:59:48.782,1,1,3,0,229604,84,2017-10-11 05:26:46.292,1352,0
15025,1960-12-30 21:30:23.920,2,1,4,0,357775,11,2017-06-17 11:18:39.735,1158,0
15027,1965-03-14 03:49:08.908,1,1,7,0,370812,55,2017-11-28 11:39:49.017,1478,0
15029,1953-03-15 03:12:55.823,2,0,28,1,283308,38,2018-04-28 20:10:42.386,1557,0
15030,1961-08-25 04:46:48.471,1,1,15,1,439872,7,2017-06-28 18:10:23.890,2146,0
15034,1953-02-15 22:50:35.035,1,0,42,1,370880,48,2017-12-28 00:38:39.955,1679,0
15035,1963-12-24 05:09:25.874,2,0,45,1,198210,0,2014-12-02 20:41:24.327,796,0
15036,1949-02-17 00:42:34.790,1,0,38,1,114301,5,2017-01-06 08:18:54.888,631,0
15037,1950-02-13 18:39:10.575,1,1,8,0,337571,17,2017-07-04 17:40:49.340,1583,1
15038,1953-10-09 04:22:04.934,1,1,10,0,259472,0,2015-10-21 11:19:50.145,752,1
15039,1961-11-04 11:30:23.016,3,1,9,1,200395,41,2017-08-01 15:34:52.671,533,1
15040,1964-02-02 22:00:59.969,2,1,15,1,153019,50,2017-09-30 08:34:03.048,311,0
15041,1968-04-11 01:16:17.346,1,1,22,0,234657,0,2016-05-02 04:55:41.046,1124,0
15042,1958-05-12 19:57:26.865,1,1,12,1,380368,31,2017-09-25 23:56:01.902,1145,0
15044,1958-01-27 10:04:05.658,2,1,10,1,368345,0,2016-10-09 19:44:14.259,1680,1
15045,1957-12-23 22:52:26.966,1,1,20,0,198153,0,2015-02-05 20:12:33.460,1466,0
15047,1955-06-16 13:28:28.758,1,0,9,1,234989,36,2017-10-09 03:25:51.168,1257,0
15048,1962-02-05 03:22:46.320,2,0,39,1,328431,82,2017-08-28 19:04:10.305,746,1
15049,1962-01-11 10:40:48.283,2,1,15,0,163619,0,2015-05-09 02:07:33.135,630,0
15051,1950-05-19 18:33:46.330,2,1,5,1,270435,30,2016-12-01 07:15:03.017,963,1
15054,1967-04-25 22:27:38.912,1,1,6,1,266876,0,2016-01-22 12:03:48.494,1725,0
15055,1964-09-10 22:39:34.258,2,1,15,1,336501,33,2018-05-07 01:41:58.696,2149,0
15057,1954-04-20 21:53:49.893,1,1,20,1,289615,75,2017-09-16 15:00:39.014,839,0
15058,1956-02-16 07:02:11.914,2,0,40,1,221560,28,2017-01-20 07:02:12.523,805,1
15061,1964-02-26 22:04:46.242,2,1,13,1,283420,40,2017-08-05 02:41:29.385,1651,0
15062,1961-02-13 23:11:02.813,2,0,43,1,240288,14,2017-04-27 22:33:39.344,8634,0
15063,1965-02-16 09:15:41.043,2,0,34,1,180528,3,2016-11-21 22:19:21.953,614,0
15064,1955-03-19 11:40:30.327,1,0,29,1,431244,50,2018-09-10 20:23:43.154,1861,1
15065,1961-02-01 22:36:27.315,2,0,44,1,435380,15,2017-03-30 19:30:02.037,1952,1
